,0,1,2,3,4,5,6,7,8,9,10
16,117.15366847779462,0.37909142165988,9207833.527204834,7.428746729764725,146.51792301752982,104.79734193142498,103.76113843690125,116.7880760387772,121.37046066516056,146.3889055449112,-0.07481110954768547
17,118.65542800525427,0.37628185643079154,9138331.17167429,7.423261137766537,148.48624507412273,106.09276036779883,105.1016701069619,118.08016612497656,121.29067563895666,146.6811071945956,-0.08224959900970649
18,118.19281213078922,0.3811007701034991,8943739.266403096,7.4194128148035015,147.83886164933838,105.71939981096408,104.664077268431,117.68208338256143,121.3030330517486,146.56537164756617,-0.0846153088893178
19,119.13062156985438,0.3816034091609535,8979013.657182343,7.414802476011894,149.02609810445347,106.55115075852386,105.49379597692378,118.48890529898354,121.24952904367998,146.7215740743567,-0.08932312446501625
20,118.28166418064744,0.37989012353204205,9000289.005966924,7.417489849920815,147.8913708057656,105.81057271975425,104.83629932655954,117.75845965264651,121.34433586365785,146.5426437706758,-0.08778353160144582
21,118.8492501907756,0.37647302026029245,9049630.742498424,7.419769419925435,148.70329049784806,106.24785568206099,105.43399163639694,118.24689939257044,121.35930933121699,146.6957202313727,-0.08566170928143618
22,118.62221337191357,0.37139889451580876,9382291.339973863,7.426641774679206,148.4507561728395,106.0151774691358,105.30287808641975,118.05162658950617,121.40683492283952,146.67979230709878,-0.08073853764871938
23,118.41477597917567,0.3713805507633124,9275302.137788935,7.42743805087548,148.1476067967428,105.8453050413982,105.15304813727053,117.87311501187685,121.43535855929696,146.61986071078934,-0.08138285403403321
24,118.87196864549469,0.3695280005388112,9279597.8028854,7.430378203071199,148.81133759049044,106.18414661587046,105.6779354598428,118.26657266780984,121.46894903826009,146.74927782993615,-0.07641939551869772
25,118.51749139904254,0.36647068942277644,9540392.501668457,7.435900234692114,148.34238561153313,105.890317424601,105.31141906099425,117.96157453775189,121.46295752671068,146.6775597178793,-0.06851280984349742
26,118.08492261653181,0.3660581216451773,9396946.700026229,7.439064398021973,147.71186299963773,105.54923922231615,104.92694873807511,117.58931819828524,121.48674615837459,146.5535744626253,-0.06867866112568502
27,118.13399184321791,0.366516163346297,9323235.039621461,7.439717137632958,147.86517905786482,105.52257118960107,105.09257909316227,117.63166482761795,121.54452750516033,146.61893429301495,-0.06576748919374636
28,117.8780440007506,0.36609939736721764,9391189.667269912,7.440725903386722,147.41206980671797,105.39384499906174,104.69866766747982,117.41128132107339,121.47611987990243,146.4953582811034,-0.07221583120559247
29,119.19903622702162,0.3665187932237235,9291253.378074419,7.4342888472557735,149.27867419868295,106.48919353328547,105.7504915576917,118.54799965668988,121.34286669423551,146.83702985237665,-0.07674101587804825
30,119.09184396896013,0.34851992585268143,10419571.698319016,7.451082446452694,148.74912317868325,106.66406954938839,105.29866064072688,118.45523357578327,121.17199755196197,146.57228257577543,-0.08804227153533031
31,118.44728875034339,0.3536605253244589,9974065.791889982,7.446751420520738,147.83696315741278,106.13467232379963,104.76301852812796,117.90058716156406,121.22590494032539,146.40469309544886,-0.08657095858226886
32,119.09747973523729,0.35499488959494585,9666687.034451574,7.43947437586664,148.56671899529042,106.77373656563218,105.26181922473131,118.45983501388721,121.1509068877551,146.4544654178239,-0.08947404507592406
33,118.19393265887507,0.3599672674401345,9528113.547405826,7.440329402532053,147.41157048940832,105.97730460189919,104.46662527392257,117.68247598246896,121.20454042366691,146.29690095690285,-0.07787818547953565
34,117.84391023171787,0.36316102519964655,9525377.632863035,7.443632565492866,147.1009137328675,105.57601749828302,104.27732240437159,117.38152615784287,121.28418821105438,146.3216367986503,-0.06315322154243162
35,117.16098496573724,0.36349931770335664,9444456.851253139,7.446529159626164,146.2015373936673,104.9562632915879,103.83683099007561,116.79396278355387,121.40426865252834,146.18615502422023,-0.04963324935711945
36,117.2742441174714,0.36387126417364174,9445340.475743119,7.44754486349302,146.38579832183703,105.02447818686733,103.99580459255277,116.89146182328527,121.4269369121204,146.23065536444804,-0.044978135892409454
37,118.33817046296295,0.36284752812853954,9516354.282320682,7.441514707350394,147.7414737654321,105.97426697530864,104.88223765432099,117.80679007716049,121.33905252314815,146.41333786265432,-0.055349270686696025
38,117.10400509122398,0.3669863215440892,9466293.388680741,7.444969470137546,146.20116306847024,104.85452685956582,103.86184269461614,116.74504219295888,121.44490949266924,146.22165387142047,-0.04955401417103459
39,117.68287010817511,0.3672276321563366,9404336.326207427,7.437917500052923,146.8293921552614,105.44118673388324,104.27109860493432,117.24290895321816,121.36087690902747,146.2524984371404,-0.059791764033870216
40,117.20051204996801,0.37254548391575676,9479578.307076663,7.437275510250584,145.940486886271,105.17368054108059,103.74873678384809,116.82755681417964,121.34096235148675,145.9977989923021,-0.0634789035695209
41,117.14131964623687,0.3755449734991658,9353870.619636148,7.433095148244974,145.70132063125752,105.18836409177578,103.78118469840778,116.77643232556339,121.38633067846816,145.8850976577616,-0.06252458050663742
42,117.59372299377777,0.3797757991480582,9270059.798882315,7.432470497668942,146.29171911111112,105.58272711111111,104.17051022222222,117.16566799644444,121.35510596977778,145.9715148871111,-0.05887800071203211
43,117.2851892329674,0.38007822350544895,9426889.43391139,7.434557488028136,145.8285635468538,105.36206994114984,103.81503225441377,116.90012580636034,121.33180940187869,145.8746303686623,-0.05710650277278854
44,117.38205198175525,0.38366522912538653,9287851.752018616,7.43466059113185,146.03029111498756,105.39291944293517,103.97676513483371,116.9835694901198,121.36397725127972,145.9403531199062,-0.05219865854453711
45,117.3002741945697,0.3843522280137557,9236000.19895143,7.43006063742251,145.83597999000906,105.35694334020502,103.95430207768999,116.9131038844993,121.3933430615849,145.86988461890255,-0.05201744306668712
46,116.64464160834419,0.38497752436325744,9428954.769707419,7.42895108695142,144.81557888454861,104.85246446397569,103.47707790798611,116.34881507703994,121.48166436767579,145.64145967610676,-0.04889288206808045
47,117.66327599451108,0.3840842942868404,9270597.92320425,7.4215979137327395,146.3140985740154,105.66399530330466,104.3034673494794,117.2254308652105,121.38651294420552,145.9419928205636,-0.05281785110505668
48,117.63951272435604,0.384847183230835,9229395.848358104,7.417627251646858,146.31659970871533,105.61881108007515,104.32111673198291,117.20503294894077,121.40703946414877,145.9584655066876,-0.053457741828934424
49,117.86893225872271,0.384304364757826,9341833.623449385,7.415607103768856,146.45280695706015,105.90132907429167,104.52160361361861,117.40221120249915,121.3926817961148,145.90005929824315,-0.05678605806942263
50,118.06915826177284,0.38609523397043366,9264981.834431108,7.415212425339556,146.5860595567867,106.14808864265927,104.6578808864266,117.57431236842106,121.36097909972301,145.85807398199447,-0.06132311342866686
51,117.55495597330729,0.38728269417584804,9228923.345887922,7.418090636352783,145.8672349717882,105.71121554904514,104.28218587239583,117.1318534749349,121.42956509738498,145.7299536336263,-0.06171021352859117
52,117.98987884246002,0.38575366118039217,9420475.901456187,7.412382811217399,146.46743451371643,106.07131549507841,104.66889234427879,117.50609256379768,121.40571062204054,145.83346829288888,-0.06936599240325404
53,118.88784927701701,0.38513502145366996,9279878.47178402,7.405442047123386,147.3953258470771,106.95706657569914,105.55130498952249,118.27838351167146,121.39800829150452,145.85220489275346,-0.07541788417093803
54,118.63848434639134,0.3880038888926313,9212265.745805055,7.406034022736518,147.13422351557006,106.6822494970099,105.46378123237794,118.06393397428312,121.47820027707967,145.84492784093678,-0.07075513013569253
55,118.00646355343305,0.3894928513932868,9278106.374593358,7.407558102163533,146.49745488861564,106.04395321570534,104.87652635191169,117.52039536446568,121.50038135920387,145.84197454173696,-0.06535957233321878
56,118.50581673452236,0.38826657506711953,9150239.938205224,7.405081688433444,146.75051838992567,106.65224819338528,105.46089514401251,117.94953455818023,121.54245202223737,145.6877266827867,-0.06818165749996687
57,119.03151314736043,0.38819207046350157,9173958.625435997,7.401594347106551,147.45970857902688,107.08787880897515,105.96908264353492,118.40186583217884,121.53381767740409,145.80266779679897,-0.07055698588014334
58,119.10347895429362,0.38671065524212744,9335779.580845695,7.406671832374075,147.41713988919668,107.18293628808864,106.22254847645429,118.46363173130194,121.62372761772853,145.73100291551248,-0.06756756102235756
59,119.63802062222221,0.3858072882137758,9241894.285382489,7.401202888272797,148.28105955555554,107.57710222222222,106.61600711111112,118.92374158222223,121.5538935608889,145.93727502222222,-0.06523584451586541
60,118.7438064357002,0.3751993866833636,10110752.970966406,7.4128654395867075,146.92329634819413,106.9577339929652,105.52237696245246,118.15410133260889,121.45497503503103,145.6467922231119,-0.056799580542900734
61,119.26244504422475,0.3808056092110998,9640475.468190452,7.398783073685301,147.66517082899756,107.38566597294485,105.92257052838478,118.60040163602729,121.39633438114232,145.78658240837092,-0.05533270545891156
62,118.72823222299169,0.38439386033822176,9472015.119958704,7.404496285049255,146.75823407202216,106.99764542936288,105.61317867036011,118.1405291966759,121.5076519736842,145.55319555401664,-0.054247101528911545
63,118.91013499004426,0.3854915687338243,9382303.740725592,7.403554572949156,147.14017547439298,107.08194668223938,105.77298088356352,118.29721852683127,121.49674615314257,145.6784990114614,-0.051690414925068394
64,118.50324529775854,0.38546417549218565,9363670.865445344,7.4074467121732654,146.25294954229514,106.86403060713499,105.65287208968478,117.9467138726973,121.63874140843566,145.37772766727426,-0.05181527985676118
65,118.58884319830456,0.3869445057266257,9235801.47893105,7.406689078461206,146.17950562856078,106.99362249069537,105.92907555549742,118.02014759191789,121.73315319104402,145.27818552992196,-0.0500745607728748
66,119.30591293925978,0.3883071074876382,9105582.349764815,7.403171751404454,147.2078267198152,107.59345391903531,106.43346754001162,118.63719988782726,121.62783880509318,145.47306869245304,-0.048688110527968224
67,118.95550463147242,0.38983192458419835,9122565.31043432,7.405055955777389,146.95651880586945,107.20014842300557,106.04402091415078,118.3359707066959,121.60851720694889,145.53513165120594,-0.045562231844797046
68,118.81980340720845,0.39048090276919484,9059214.704581968,7.406761643894281,146.97155205911827,106.98155962614784,105.93977053494127,118.21946399525527,121.6241357088807,145.62957370354968,-0.04371023813500384
69,119.22770762691853,0.39254636612411736,9006352.913922133,7.403021798566638,147.5711384719177,107.29264968797436,106.3434373418789,118.57050602799796,121.6220794400405,145.74965065272391,-0.04365192569827996
70,118.63401725549679,0.3863768414609957,9121023.620546421,7.404762113584548,146.9328706810921,106.6852465838009,105.93727348385191,118.05989771537492,121.7149914427233,145.72181306880722,-0.05157644506793321
71,119.05930772992512,0.38737640467847184,9047720.73365624,7.4046049277596415,147.21841647887604,107.15051446924089,106.52323867804205,118.42548813449555,121.79457643023771,145.63434556340496,-0.04597388726795685
72,118.41506631135098,0.38965618154114007,8988113.44045884,7.406652002222548,146.829839770619,106.43286220273234,105.58643953449148,117.87173228537696,121.64966776859504,145.79436916174734,-0.03824848470873148
73,118.50901216066482,0.38983562180081516,9165530.338503055,7.411217356727396,147.06161357340721,106.49653047091412,105.47479224376731,117.95267729916897,121.54782461911358,145.8806148961219,-0.035157767231664416
74,118.04447333990794,0.3884028334921088,9102123.013042351,7.408868288104337,146.05285996055227,106.24733070348455,105.32881656804734,117.55251656804734,121.70555396449704,145.53984184746878,-0.036428739256407154
75,117.59306054382165,0.3902589553751545,9103131.523481509,7.414257078146035,145.47748902741347,105.84506249959118,104.94947050320184,117.16415177818041,121.74123598746738,145.46222227745764,-0.03234636266066886
76,118.45356279336845,0.3853914474750333,9296847.987716492,7.412956075696049,146.5158210310545,106.6471432672983,105.64437901034259,117.904391175744,121.65922218216053,145.57354580053283,-0.03520387419532523
77,118.0915412059713,0.3853079134848769,9153736.342838403,7.4115099360231484,146.45532202175517,106.16471366276066,105.11151755636844,117.59341748816833,121.57463687216264,145.76235399315243,-0.034989085504935596
78,118.53802245844875,0.3848969831331504,9112927.837229151,7.408941052744831,147.00024238227147,106.57119113573407,105.50579639889197,117.97751091412742,121.54879212603879,145.8239965235457,-0.03633383536418364
79,118.48348544631989,0.38391682096284363,9377290.561926674,7.410099232926984,146.9897980004081,106.51401191874987,105.34921796396232,117.93065325162353,121.49823911376285,145.85157046063787,-0.03551955258079603
80,118.5216425399523,0.384494026039992,9244782.405393815,7.409414895001282,146.82643019654066,106.58105589210822,105.76719388174666,117.96325616074121,121.68639918039528,145.7255035223815,-0.03453729518060734
81,118.90440232586826,0.38364157418931444,9140107.188548338,7.409905251416178,147.25609221238452,106.94470409254133,106.12534607055727,118.29248656835065,121.67421638661222,145.75487380417204,-0.037419684087621766
82,118.32275664127424,0.38330579078098626,9269158.268635364,7.418282011872128,146.56797783933519,106.4456163434903,105.39784626038781,117.79211785318559,121.60191943213297,145.68810837257618,-0.03501588457684601
83,118.1164434281533,0.3833049197825558,9248875.595271332,7.419640514077447,146.44393473534606,106.17785251426521,105.29217119658901,117.61480560617468,121.65180573282018,145.73969346860952,-0.03190985803441174
84,118.95624199843311,0.3805971347085687,9210335.14816585,7.417545708305988,147.5391471224547,106.90703591630789,106.03163970128442,118.33734675013837,121.60214860309497,145.89964995076514,-0.0330930915449832
85,118.42282000083983,0.3799239212766728,9450424.06564684,7.4218462832923615,146.62682315724643,106.57757341619775,105.4417919431147,117.87811298675848,121.57410297164134,145.66226112090928,-0.02823714544469491
86,118.51188671558936,0.3810188475795472,9349272.008842891,7.4163099645444115,146.77544343518915,106.63355121052003,105.54504006923288,117.9547881431657,121.58114355972393,145.69957497766114,-0.025905349140491217
87,118.6051344797178,0.3821025258838941,9202010.583759056,7.415269818735123,146.83742756361804,106.76026706979088,105.54795498446292,118.03493050306543,121.5363752414546,145.6799476148484,-0.02854708435588689
88,119.20005487644444,0.38127097476606,9463251.122107444,7.414585328858426,147.52701155555556,107.353664,105.90243555555556,118.54665432177778,121.41725527466667,145.73913679644446,-0.036353009071649435
89,119.72957285536441,0.3835582985224034,9299343.507602515,7.409106118664203,148.07721253961068,107.8843792440018,106.37154113852422,119.00205900577184,121.38732474394523,145.75206532226122,-0.04043431087385751
90,119.65556826544899,0.3704309697842639,10327680.824679608,7.409204134726389,147.94770243933328,107.93627619979033,105.7948342702756,118.93828419252932,121.13821590949067,145.7170584961549,-0.048239271079057754
91,119.79947392290248,0.3745876536360157,9961899.261502478,7.4011055815692375,148.07129559642786,108.09973824920915,105.89131743232272,119.06201144984742,121.11471277399849,145.70431155342794,-0.04953786332630843
92,119.48995417997799,0.3755541755313444,9696405.593602052,7.402421750501794,147.32637117774973,107.94564283604929,105.92348116727966,118.79530890762169,121.28392323283848,145.43171322048914,-0.04523360029257136
93,119.76095000723335,0.377467200485876,9557300.352770925,7.403305262609027,147.90014535584626,108.10130131371373,105.99423398846798,119.02872829478991,121.1847685259815,145.62129431458862,-0.045857478898235216
94,119.11406071653738,0.3772729351681624,9534678.078948418,7.409756242258879,147.18637784051973,107.46100024670376,105.48882980181465,118.47233492777063,121.25486129080892,145.57946486527234,-0.046502263304149055
95,119.03852665660887,0.3782033101318661,9412624.948850537,7.409886626428046,147.18210814199406,107.34598135862939,105.42969530383505,118.40746864515951,121.2630036580073,145.6241159677875,-0.04554974213042026
96,118.81851070376842,0.37969989083259525,9360334.232969372,7.410689000972814,147.052958417165,107.06823260768165,105.26862803795574,118.21837805361977,121.29223417408679,145.68106655481373,-0.04195146736947475
97,119.26930092935332,0.38213217130570304,9376488.640805492,7.4063484995266435,147.80666144369613,107.46379259536114,105.20932372115088,118.60638384520841,121.03954357466813,145.87058671448798,-0.04458056125234885
98,119.07586286697185,0.38272396046784746,9244693.794257125,7.408805744329993,147.2178394232614,107.44689701488446,105.14386255859215,118.43953719744525,121.1028683972479,145.62295916367424,-0.044675898425106005
99,119.74458699496378,0.38358580801866843,9230390.112740561,7.402879561885019,148.29310491172475,107.9547377206881,105.57471565187868,119.0151310123359,120.98509196751924,145.87752476375056,-0.04715420498167682
100,120.70066309736268,0.38025579641773166,9416287.739305213,7.397271470997456,149.66447808109518,108.81429337328603,105.93854334207299,119.83781645258186,120.69171839954171,146.13740933894434,-0.04910746302048894
101,120.10841566816323,0.38124375815325395,9255480.565310769,7.404726980279124,148.8428822671509,108.3133990105522,105.47744430781549,119.32820626840916,120.75665236352198,145.99379593354112,-0.0503483624189118
102,120.1231384829652,0.3826064220843728,9210352.713800237,7.406784976870114,148.73246829596036,108.3611391058481,105.65036673105456,119.34072686934856,120.83501420732904,145.91547835306963,-0.05158150272773088
103,119.53473281160397,0.3810194347196727,9425218.735980378,7.416428730668013,147.7642637881599,107.9656400742115,105.06480013493001,118.83421306797099,120.83633495699107,145.67755544611234,-0.05175659105824191
104,119.54075358751085,0.38035924419066514,9315607.604125941,7.417808591917192,147.84674072265625,107.94577365451389,105.00358751085069,118.83948060438368,120.80303715684678,145.72541975911457,-0.05210341998079155
105,120.3169327072354,0.38140434554836966,9268959.086088344,7.4099448934642735,148.9804443021143,108.56242298508086,105.66348744439262,119.50743758397671,120.7455001427169,145.94933578156656,-0.056964769785667814
106,120.39305739825413,0.38167292704409644,9398295.393773803,7.4079534784240915,149.34760521447566,108.54465834200485,105.45972800323737,119.57324329402243,120.6068794441554,146.13152373106718,-0.05592671958221582
107,119.98917403628117,0.38251044985223415,9335757.645638347,7.4079711698052115,148.66642871140226,108.21912180510064,105.3797136138406,119.2255879314689,120.7672983819042,145.95796571344587,-0.05532282324012954
108,120.44901818066685,0.3830813902338687,9303081.294602966,7.408515549775046,149.25206678440009,108.63646405730006,105.7284720218956,119.62120137340023,120.71228229284665,146.03671703171062,-0.059531167222223014
109,120.2687946825767,0.3821976796335795,9482361.354214039,7.408643162084037,148.84290696945857,108.5589142375784,105.62002492324615,119.46592521633795,120.74779666668988,145.893333950613,-0.05824846386697421
110,120.23660414127424,0.3823224061363796,9359492.51574725,7.410118309716577,148.7678947368421,108.54148199445983,105.62415512465374,119.43819096952907,120.76578441828255,145.86652540166205,-0.06011365922980445
111,120.43428925124516,0.38155659541904785,9299807.767512396,7.409425041225867,148.98675264017194,108.7276747886829,105.82548342874463,119.60822765067752,120.76759447096673,145.87979076335932,-0.06194091754741486
112,119.84140905589375,0.380218732064472,9373223.118302902,7.4165269264856635,148.17904546353168,108.23649353393915,105.27239261294302,119.09808094676492,120.787262010103,145.74523146248185,-0.06003169014279198
113,120.39791015100144,0.3809115880677428,9242167.309650322,7.411367951649176,148.9685883556923,108.68440765519594,105.77679771095997,119.57696342966145,120.76150049080695,145.89119563355865,-0.05945121931045921
114,119.60786219811892,0.38253897923475416,9169120.530908214,7.41288080236695,148.16704144359898,107.8765951225625,105.10838131174246,118.8975220027708,120.8217680815366,145.88404911550325,-0.05426042884664315
115,118.98350139500279,0.3839252817741808,9292249.09861563,7.4187324395982355,147.39073167035224,107.30255371621854,104.62345258023849,118.36039419678839,120.89082426409297,145.7889263025193,-0.04989615611813942
116,119.5827166196102,0.38306473384905676,9158861.76835262,7.4105026165703975,147.99732052301198,107.89451358241276,105.24068693292399,118.87573085989966,120.89975467366574,145.79355393903677,-0.05196312788726292
117,119.10772471580367,0.38302451422672595,9116202.072838008,7.415533716307538,147.3263147242368,107.49994265474785,104.8657041659639,118.46699930511048,120.94926623713948,145.6708082712093,-0.05011170506582608
118,119.48839197368422,0.3807321963992098,9347984.148132933,7.408407650251451,147.93799861495845,107.79612188365651,105.07549861495845,118.79464793628809,120.86464862880887,145.81544813711912,-0.05312661566978827
119,119.03144957649187,0.38245390984393496,9262286.988287488,7.414777415050699,147.40316877278585,107.33606534908583,104.83887503083797,118.40160423234013,120.9738021435816,145.7667589155999,-0.05062799874189719
120,119.0506746951111,0.37274429724640396,10354825.76058146,7.414309664384692,147.46882844444445,107.4777671111111,104.105664,118.41810743466668,120.60096965688889,145.79549524622223,-0.049886365599699625
121,119.30720580579447,0.3765867478444108,9916161.17568437,7.41211285303769,147.71342377772748,107.71813461973744,104.47672872340425,118.63872259789497,120.6577200161272,145.7880717589973,-0.05064994462915016
122,117.62083775874237,0.37915873887421053,9670658.101817168,7.42733505127459,145.04816476636302,106.38049453217567,103.56215967730448,117.18728740231404,121.03993580405182,145.1752090075041,-0.04097446167709472
123,118.50210458034938,0.3798307485130645,9545082.681294885,7.415373773578456,146.40791829427084,107.07990858289931,104.12483045789931,117.94575023057726,120.88217526584202,145.4748068101671,-0.05001220671443096
124,118.42186145684553,0.3777165729642149,9634101.580840612,7.412385824919145,146.61553236848215,106.8720809968409,103.94654152213833,117.87709724264576,120.83365736760268,145.6550884548544,-0.04937964834012513
125,118.75678788297093,0.3776960730812824,9483603.934046168,7.412647949246416,147.29266715586198,107.02576267245952,104.31717293538989,118.1655754608002,120.85142724188287,145.86948093954564,-0.046185326705583965
126,117.23617046918922,0.38047083520870273,9378478.707804648,7.422501275234179,144.88703937396926,105.82140496364401,103.48930686590683,116.85679633301952,121.19449504236525,145.31539247107213,-0.038393528910477356
127,117.500138142601,0.3768941243894825,9416651.680599542,7.419592753811838,145.21613072554862,106.05372590991826,103.74542058368385,117.08389080299136,121.1906180490698,145.35618539222438,-0.04128734121368528
128,117.13277660901635,0.3784236571951434,9324624.308585847,7.421984631002245,144.85163850050105,105.67345881422601,103.43698573171812,116.76797057720756,121.21981772321034,145.35801047113281,-0.037067000664388276
129,118.18071777751197,0.37836154652941295,9292071.244868275,7.41495417433831,146.27393424283574,106.5582323100845,104.34323748144291,117.66966139211561,121.14969338417916,145.59245778131134,-0.036301533433953065
130,117.87979525436815,0.37847953027625714,9348144.059164084,7.412863554285166,145.91751265406504,106.28132774743344,104.06420686894106,117.41079972261146,121.16052856816037,145.55770075638424,-0.033461892918045716
131,116.8094919935052,0.37956506529835166,9233862.000169659,7.416940653764326,144.5694829372078,105.29386075417821,103.29579239103049,116.49002007222643,121.31005590548978,145.38386099213346,-0.02960551665143818
132,117.72847287258642,0.3770646077583722,9238039.561710069,7.407853982075115,145.89497340733033,106.05835934790149,103.94402532084634,117.2808307318765,121.17598848132732,145.63839128801018,-0.03191839607972128
133,117.89319830421229,0.37493800426898566,9479375.206015134,7.410345784489645,145.86814035288398,106.29141525351025,104.25932969201293,117.42226780863051,121.25055912379537,145.51846039349138,-0.033139245245338504
134,117.46610850324572,0.37717674604722257,9354176.99969568,7.4138538099260245,145.3908890731791,105.85976865223483,103.98726729388888,117.05492497640768,121.32736608138637,145.48710946123708,-0.03164716532655465
135,117.79060959614594,0.3782949697465189,9312164.694835948,7.411971860264701,145.47269233714607,106.25017926636545,104.60894173669078,117.33372126342758,121.47456478999729,145.33521110267958,-0.03364994442246809
136,118.0199598006886,0.3782489220521305,9531662.702316549,7.418783965960724,144.9757931813826,106.74926150369083,105.35422049814632,117.53009604747524,121.73005031026759,144.88049531790034,-0.03507828349988236
137,118.07119807211174,0.3777999241587886,9416712.597370014,7.418089846945419,145.35249405204206,106.66611675040392,105.24378787775498,117.57455751965043,121.65001378426467,145.08430498537723,-0.03598025532602595
138,118.76195684557491,0.3778947946739328,9380277.279887646,7.412936803273498,146.46620359891352,107.18467773879584,105.7118959370756,118.1691239107062,121.53978296174739,145.3491573605138,-0.033916649672903566
139,117.65651584827867,0.37488481685358643,9562326.782677218,7.421163177960949,145.0714421405906,106.16185296456037,104.93988559688734,117.21811475490576,121.70493712753907,145.16806933138207,-0.028892197114981408
140,118.81137765586327,0.3763183450776871,9465756.208807262,7.408822855643059,146.828122590169,107.07361873076725,105.76802461791556,118.21202588112602,121.54317761326665,145.54492437628983,-0.022361424266314888
141,118.52403265887509,0.37502191889628245,9358434.563831277,7.4110825191926235,146.59798392987582,106.76250547845143,105.45302410518627,117.96497897735574,121.52948686632578,145.58074821767713,-0.01959823568719277
142,117.05292081066666,0.37477321204476016,9483651.428343141,7.4286737804203336,144.74473955555555,105.42688711111111,104.28649955555555,116.69937086577778,121.68032770133334,145.34150473955555,-0.013845992614198254
143,117.72102698692646,0.3748249119244035,9370516.034454344,7.423783858130465,145.3618179782201,106.08175862937767,105.15658856135046,117.27390106659949,121.78040155650737,145.30963312897177,-0.007956962602532668
144,117.9346615470681,0.37801914932471264,9277084.043929052,7.4143676590611305,145.8891028109357,106.15027499073678,105.29481041259508,117.45801854098707,121.74310453280637,145.50608339811538,0.0039018531788028396
145,119.50655878858024,0.3862725548560332,9182519.971812548,7.395734299704653,147.9754861111111,107.54086419753087,106.450887345679,118.81045793209877,121.53717611882715,145.8281873765432,0.008543740190731352
146,119.85568683411414,0.38638715090073517,9124425.013194287,7.395487030143326,148.06362806168283,107.97148987667887,107.0648902286007,119.1104061801632,121.66836630311309,145.66481723823028,0.005722024117443079
147,119.39520827160493,0.3846727060819643,9165356.337193722,7.401836726014333,147.8708410493827,107.3948225308642,106.50057870370371,118.71472425925927,121.61697621913581,145.83246344135802,0.0012296144244872621
148,120.92021150265118,0.380242397101456,9382759.811717058,7.3880787546966635,149.73855100366114,108.80300782729454,107.72823822749653,120.02662945019568,121.46971575558642,146.0470120960106,0.010734282890115158
149,120.30899768534864,0.3811152063766392,9326592.908183832,7.400822731131843,149.03017677659298,108.20724368178644,107.29230515735706,119.50088232940234,121.55654788974414,145.98622826385457,0.00459821010687878
